,0
1896,1.9557
1897,0.3503
1898,1.6642
1899,2.6859
1900,1.8728
1901,3.322
1902,2.8098
1903,2.6386
1904,0.1058
1905,1.3127
1906,0.0692
1907,1.9293
1908,2.9764
1909,3.0235
1910,0.4858
1911,2.0146
1912,2.8127
1913,0.6353
1914,1.5525
1915,0.6106
1916,2.2781
1917,3.2793
1918,1.9414
1919,1.2479
1920,0.0111
1921,1.4035
1922,3.0271
1923,3.0067
1924,2.1031
1925,2.1729
1926,3.307
1927,0.5415
1928,0.2636
1929,2.7102
1930,1.583
1931,3.2992
1932,2.1277
1933,2.8969
1934,2.4313
1935,0.4986
1936,0.0123
1937,1.8706
1938,1.0431
1939,0.4083
1940,1.2003
1941,1.0133
1942,3.142
1943,1.7507
1944,1.2558
1945,0.0401
1946,3.4765
1947,1.3005
1948,0.6701
1949,3.2161
1950,1.5405
1951,2.1187
1952,0.7167
1953,0.1288
1954,2.4297
1955,0.2621
1956,1.5988
1957,2.5075
1958,0.8491
1959,0.2871
1960,1.7143
1961,2.2654
1962,0.1069
1963,0.8723
1964,2.5069
1965,3.3823
1966,0.9006
1967,2.1777
1968,3.3666
1969,0.2356
1970,0.5711
1971,2.3975
1972,0.3211
1973,2.3697
1974,0.2227
1975,2.2263
1976,3.0401
1977,0.9029
1978,0.115
1979,3.4676
1980,2.9359
1981,2.7627
1982,3.159
1983,3.0162
1984,0.982
1985,1.0772
1986,1.4236
1987,3.2807
1988,2.7483
1989,2.9582
1990,1.3679
1991,1.5956
1992,3.3254
1993,0.4425
1994,0.1537
1995,3.0067
1996,0.9294
1997,1.6785
1998,1.0219
1999,3.3035
2000,2.2993
2001,2.0934
2002,1.8072
2003,2.8723
2004,0.5974
2005,0.1873
2006,1.176
2007,1.2953
2008,1.3859
2009,0.1253
2010,3.4563
2011,2.0807
2012,0.6905
2013,2.2393
2014,1.1409
2015,2.0179
2016,1.99
2017,0.872
2018,3.1208
2019,2.1941
2020,2.7759
2021,3.1956
2022,1.7698
2023,0.5018
2024,3.1231
2025,3.3771
2026,1.7748
2027,2.9465
2028,2.0825
2029,2.6573
2030,1.0211
2031,0.3865
2032,3.2153
2033,1.7012
2034,1.8799
2035,2.6025
2036,1.9512
2037,1.821
2038,2.8837
2039,2.7405
2040,0.8107
2041,3.0067
2042,2.484
2043,0.4887
2044,0.3381
2045,2.9774
2046,1.3951
2047,2.9517
2048,3.469
2049,1.4882
2050,2.2101
2051,2.3399
2052,1.1096
2053,2.9752
2054,2.1734
2055,0.2307
2056,1.1281
2057,2.4594
2058,1.8601
2059,2.6809
2060,2.7851
2061,2.8828
2062,2.762
2063,3.3327
2064,0.333
2065,0.4273
2066,0.2424
2067,2.4114
2068,3.2678
2069,0.7691
2070,1.6267
2071,2.6633
2072,1.1741
2073,0.022
2074,3.4554
2075,0.1711
2076,2.8713
2077,1.0654
2078,1.1422
2079,2.8802
2080,1.1419
2081,1.2967
2082,2.1686
2083,3.2938
2084,3.1611
2085,1.83
2086,0.6554
2087,3.2165
2088,3.1461
2089,3.0673
2090,1.8859
2091,2.9643
2092,1.1183
2093,1.2481
2094,3.2659
2095,2.8961
2096,1.5093
2097,3.4984
2098,1.6977
2099,0.3106
2100,1.9916
2101,1.0699
2102,1.1781
2103,3.3912
2104,2.9182
2105,1.2163
2106,2.0275
2107,1.9126
2108,1.7744
2109,2.7754
2110,3.4253
2111,1.0039
2112,3.3891
2113,1.5971
2114,3.1934
2115,1.192
2116,0.3783
2117,1.3419
2118,1.9582
2119,1.3321
2120,0.8491
2121,2.6995
2122,1.1417
2123,3.4726
2124,1.2939
2125,3.4819
2126,2.0999
2127,0.4893
2128,2.0801
2129,1.023
2130,2.8983
2131,2.5863
2132,2.6166
2133,0.0715
2134,2.344
2135,0.5024
2136,1.7645
2137,0.5771
2138,2.267
2139,2.8262
2140,1.6657
2141,0.5496
2142,1.847
2143,0.6148
2144,0.1852
2145,1.9808
2146,3.417
2147,1.1982
2148,0.8368
2149,1.5402
2150,3.2749
2151,0.1729
2152,2.5137
2153,2.5962
2154,1.8206
2155,1.0316
2156,2.8815
2157,1.6984
2158,3.3377
2159,0.7816
2160,3.4954
2161,1.4174
2162,2.1789
2163,1.0471
2164,3.0845
2165,2.162
2166,2.377
2167,1.3662
2168,2.1951
2169,0.7875
2170,1.1394
2171,1.1328
2172,1.4357
2173,1.1238
2174,1.7203
2175,0.5756
2176,2.6459
2177,0.0552
2178,0.0727
2179,2.4836
2180,3.2436
2181,3.4662
2182,3.1768
2183,1.5189
2184,3.2354
2185,3.0417
2186,1.6364
2187,1.3841
2188,1.274
2189,1.0933
2190,2.0433
2191,1.2177
2192,2.1524
2193,1.2724
2194,2.6404
2195,0.8548
2196,3.1155
2197,0.8193
2198,3.2607
2199,2.8072
2200,0.7103
2201,0.9805
2202,1.6828
2203,0.8705
2204,0.4702
2205,0.6567
2206,2.6715
2207,1.9501
2208,3.3627
2209,2.9597
2210,3.3908
2211,2.971
2212,0.3505
2213,2.0146
2214,1.8193
2215,3.294
2216,1.0417
2217,2.4161
2218,3.2671
2219,1.1871
2220,3.2353
2221,2.8778
2222,2.9876
2223,0.5102
2224,1.4547
2225,1.7772
2226,2.6965
2227,1.4698
2228,1.464
2229,1.2595
2230,1.2829
2231,2.8114
2232,1.898
2233,3.4679
2234,1.8154
2235,0.0903
2236,1.4216
2237,1.684
2238,0.518
2239,1.5236
2240,0.1614
2241,0.8186
2242,0.1602
2243,3.4682
2244,2.2101
2245,1.7897
2246,3.24
2247,2.6173
2248,2.4039
2249,1.0068
2250,1.3928
2251,1.35
2252,2.9059
2253,2.4554
2254,2.1692
2255,2.4567
2256,3.2296
2257,0.9607
2258,2.9587
2259,2.6798
2260,2.1632
2261,1.5911
2262,2.7013
2263,1.7611
2264,1.112
2265,2.4445
2266,0.4961
2267,0.3926
2268,1.6172
2269,1.2729
2270,0.8597
2271,0.108
2272,2.0978
2273,0.8158
2274,1.9122
2275,2.6167
2276,2.8092
2277,1.1623
2278,0.8705
2279,0.983
2280,2.4564
2281,1.995
2282,3.2492
2283,1.0416
2284,2.9678
2285,1.8544
2286,3.4315
2287,2.1376
2288,2.3521
2289,1.5385
2290,0.7573
2291,1.6622
2292,3.0914
2293,3.4705
2294,0.8465
2295,1.2343
2296,0.4798
2297,2.7336
2298,2.7103
2299,2.9658
2300,1.2174
2301,1.7418
2302,2.5542
2303,0.2553
2304,1.9752
2305,1.5291
2306,0.3845
2307,2.1959
2308,2.3676
2309,2.4169
2310,1.7912
2311,3.125
2312,2.7889
2313,1.1255
2314,0.8814
2315,1.7277
2316,2.6772
2317,2.2716
2318,0.0826
2319,0.1679
2320,0.2926
2321,0.0146
2322,3.0468
2323,2.2566
2324,1.1107
2325,1.8354
2326,0.1634
2327,1.2459
2328,0.5385
2329,1.3675
2330,1.9593
2331,3.2985
2332,2.6583
2333,3.2572
2334,3.071
2335,1.9146
2336,1.8053
2337,3.4272
2338,1.5157
2339,2.0063
2340,1.7167
2341,0.7829
2342,2.8334
2343,2.5076
2344,1.7142
2345,0.5833
2346,2.1795
2347,1.2182
2348,0.6779
2349,0.224
2350,2.9042
2351,1.973
2352,0.6988
2353,3.2497
2354,2.9757
2355,1.0975
2356,1.0366
2357,1.794
2358,0.2663
2359,1.2247
2360,0.6482
2361,1.4869
2362,1.1098
2363,0.6852
2364,2.9551
2365,2.8674
2366,0.3673
2367,0.6838
2368,0.6618
2369,1.6783
2370,3.241
2371,0.6357
2372,3.3723
2373,0.981
2374,3.1587
2375,1.9246
2376,2.8653
2377,0.4916
2378,3.4094
2379,0.1124
2380,3.141
2381,0.1
2382,2.3173
2383,1.3947
2384,1.4683
2385,3.409
2386,1.717
2387,1.278
2388,2.6661
2389,2.7768
2390,1.5619
2391,3.104
2392,2.6819
2393,1.9624
2394,3.3926
2395,3.4762
2396,1.2049
2397,0.8283
2398,0.3854
2399,0.8192
2400,3.4974
2401,1.2578
2402,2.3426
2403,2.7289
2404,3.3676
2405,2.5059
2406,2.503
2407,0.9383
2408,2.4057
2409,2.2694
2410,2.6642
2411,2.6367
2412,2.7533
2413,2.3655
2414,2.0452
2415,2.3474
2416,2.8567
2417,1.0581
2418,0.8827
2419,3.1251
2420,0.4506
2421,3.4722
2422,2.9788
2423,1.9935
2424,2.8322
2425,1.624
2426,0.8105
2427,1.0892
2428,0.7262
2429,1.1276
2430,2.2979
2431,1.5646
2432,2.4295
2433,0.9829
2434,1.0992
2435,1.5479
2436,1.4483
2437,3.0916
2438,2.6633
2439,2.2669
2440,1.2683
2441,2.9536
2442,1.8676
2443,1.1698
2444,1.3911
2445,0.6528
2446,3.0011
2447,1.7343
2448,1.443
2449,2.3618
2450,0.6015
2451,3.0431
2452,2.3586
2453,3.2766
2454,1.6725
2455,2.0618
2456,0.9909
2457,2.1869
2458,1.5407
2459,2.2585
2460,1.2987
2461,2.4039
2462,1.6029
2463,3.0696
2464,0.767
2465,1.7015
2466,0.2413
2467,2.5057
2468,3.0105
2469,1.2556
2470,3.4953
2471,1.5902
2472,1.1949
2473,2.5654
2474,2.9781
2475,0.1053
2476,1.8727
2477,1.1837
2478,0.0384
2479,0.0982
2480,3.0288
2481,3.4202
2482,1.2001
2483,3.4334
2484,2.0504
2485,2.0735
2486,0.2706
2487,2.9589
2488,0.8669
2489,3.0426
2490,3.0366
2491,2.9101
2492,1.9362
2493,0.8847
2494,3.1363
2495,0.5315
2496,3.1362
2497,0.5041
2498,0.1904
2499,2.8359
2500,0.1115
2501,0.1897
2502,2.5074
2503,0.9329
2504,1.0889
2505,2.6222
2506,1.4589
2507,2.4718
2508,3.4131
2509,3.2965
2510,1.3056
2511,0.069
2512,1.9605
2513,0.0662
2514,2.0231
2515,2.072
2516,1.1884
2517,3.0727
2518,0.6784
2519,2.7578
2520,1.9184
2521,3.3369
2522,1.6735
2523,1.0945
2524,0.9849
2525,1.6635
2526,1.9578
2527,1.4398
2528,1.1111
2529,2.0167
2530,1.9911
2531,2.3624
2532,1.7257
2533,2.3063
2534,0.3794
2535,0.4445
2536,1.1564
2537,1.3706
2538,2.6686
2539,2.8996
2540,2.3172
2541,0.8897
2542,2.1353
2543,3.0117
2544,2.075
2545,0.4307
2546,1.8612
2547,1.9209
2548,0.536
2549,3.1075
2550,1.7197
2551,3.2103
2552,2.1621
2553,0.0398
2554,1.2895
2555,2.1887
2556,2.9959
2557,2.2171
2558,3.2884
2559,1.0969
2560,1.685
2561,0.4505
2562,2.0989
2563,0.5401
2564,3.0152
2565,3.3091
2566,3.3201
2567,1.6925
2568,0.3773
2569,0.6901
2570,3.0325
2571,0.2167
2572,3.0977
2573,3.4998
2574,0.9425
2575,2.0135
2576,0.28
2577,2.8246
2578,3.034
2579,2.0621
2580,1.876
2581,1.8716
2582,0.2043
2583,2.262
2584,0.0238
2585,0.8952
2586,1.1825
2587,1.5742
2588,3.0757
2589,0.15
2590,1.58
2591,1.7169
2592,3.4539
2593,0.1412
2594,2.2276
2595,1.9286
2596,0.2326
2597,1.6548
2598,2.6588
2599,0.8252
2600,3.4633
2601,2.87
2602,2.9044
2603,0.9086
2604,2.9434
2605,3.0235
2606,1.222
2607,3.4604
2608,1.8936
2609,1.6736
2610,1.5152
2611,1.5235
2612,1.9447
2613,1.758
2614,1.6658
2615,1.3349
2616,0.7501
2617,1.0152
2618,2.536
2619,0.3419
2620,2.2857
2621,1.8073
2622,2.1126
2623,2.1211
2624,2.5257
2625,2.2126
2626,0.8912
2627,2.9432
2628,2.2598
2629,1.5938
2630,2.1205
2631,3.2708
2632,1.7874
2633,2.814
2634,1.9734
2635,2.0096
2636,3.1788
2637,2.9899
2638,1.445
2639,1.7727
2640,2.8514
2641,0.6474
2642,3.3717
2643,1.5178
2644,2.4849
2645,1.5406
2646,3.3402
2647,0.657
2648,3.2841
2649,1.4584
2650,3.3503
2651,1.3057
2652,3.0865
2653,2.162
2654,2.4184
2655,0.4765
2656,2.5951
2657,1.1526
2658,2.0893
2659,1.8082
2660,0.6301
2661,2.0303
2662,2.5652
2663,2.3633
2664,3.0904
2665,1.0559
2666,2.9968
2667,2.936
2668,0.8393
2669,0.4161
2670,0.7088
2671,3.277
2672,0.8157
2673,2.2894
2674,0.4959
2675,1.2232
2676,0.5202
2677,1.1993
2678,2.5401
2679,2.0462
2680,2.559
2681,2.4132
2682,1.3518
2683,1.8547
2684,0.0787
2685,1.0088
2686,1.2283
2687,1.2361
2688,0.3992
2689,1.9012
2690,0.7862
2691,1.4575
2692,0.6765
2693,2.2251
2694,0.181
2695,2.8085
2696,0.3364
2697,2.3792
2698,2.1193
2699,1.5538
2700,1.2502
2701,0.1408
2702,1.8356
2703,2.5347
2704,0.0536
2705,2.8282
2706,1.6332
2707,2.6299
2708,2.0342
2709,0.4674
2710,2.4783
2711,2.2964
2712,0.8034
2713,3.124
2714,1.9884
2715,2.963
2716,1.5225
2717,0.2553
2718,3.0267
2719,0.6934
2720,0.2756
2721,2.8914
2722,3.2335
2723,0.737
2724,2.2615
2725,1.2081
2726,2.2003
2727,2.3853
2728,0.6254
2729,0.0592
2730,0.8066
2731,2.552
2732,2.8392
2733,2.5311
2734,2.1397
2735,2.8178
2736,2.5346
2737,0.1084
2738,3.0787
2739,0.3923
2740,2.1438
2741,1.3507
2742,1.7103
2743,0.3283
2744,1.0303
2745,0.7491
2746,2.8693
2747,2.5296
2748,1.267
2749,2.242
2750,1.6115
2751,3.4825
2752,2.9814
2753,3.4899
2754,0.9639
2755,1.4376
2756,3.2982
2757,3.0998
2758,1.1111
2759,1.1872
2760,1.5699
2761,0.8233
2762,2.5608
2763,1.6639
2764,3.2226
2765,1.5952
2766,2.1378
2767,1.5582
2768,0.197
2769,0.4167
2770,1.5124
2771,2.8163
2772,3.0436
2773,3.4774
2774,2.6089
2775,2.8157
2776,2.9332
2777,1.1234
2778,1.4196
2779,1.1736
2780,3.1154
2781,2.9812
2782,2.3391
2783,0.0162
2784,2.411
2785,2.5965
2786,1.5402
2787,0.3726
2788,0.7611
2789,1.9573
2790,1.6696
2791,1.2918
2792,1.014
2793,3.302
2794,2.8301
2795,1.6589
2796,3.0942
2797,0.4483
2798,0.5613
2799,2.6134
2800,1.267
2801,3.3313
2802,2.9524
2803,3.2402
2804,2.0436
2805,0.3915
2806,2.9135
2807,2.2457
2808,1.2128
2809,0.3513
2810,2.6957
2811,2.4868
2812,2.5428
2813,1.8707
2814,0.4218
2815,1.5321
2816,0.4829
2817,2.3768
2818,0.4198
2819,1.3368
2820,2.5947
2821,0.9022
2822,1.8684
2823,2.969
2824,2.2556
2825,1.138
2826,0.9337
2827,3.1251
2828,2.6363
2829,2.5734
2830,0.3422
2831,0.6801
2832,1.8634
2833,2.9101
2834,2.6798
2835,2.1139
2836,3.1598
2837,1.7478
2838,2.0493
2839,1.9902
2840,2.7953
2841,3.4366
2842,2.1289
2843,0.2123
2844,2.5108
2845,2.3853
2846,1.0785
2847,1.9312
2848,0.1675
2849,3.1245
2850,2.2507
2851,2.5143
2852,1.1928
2853,3.0076
2854,2.951
2855,1.8882
2856,2.7231
2857,1.7985
2858,3.3546
2859,1.2228
2860,3.4309
2861,3.438
2862,2.3084
2863,2.9251
2864,3.0985
2865,2.8778
2866,0.3162
2867,1.498
2868,1.1012
2869,3.2465
2870,2.3932
2871,1.5368
2872,2.9861
2873,1.5835
2874,0.4606
2875,2.1317
2876,1.9238
2877,0.7692
2878,0.9043
2879,0.7302
2880,2.5776
2881,2.8123
2882,1.5114
2883,2.7537
2884,2.8033
2885,3.1378
2886,2.9055
2887,1.3876
2888,1.9125
2889,2.0713
2890,1.2663
2891,0.9597
2892,1.3354
2893,0.2153
2894,0.7253
2895,0.8223
2896,0.3752
2897,3.0762
2898,2.3606
2899,2.8135
2900,2.875
2901,1.9463
2902,3.0667
2903,1.8526
2904,2.5595
2905,3.3685
2906,1.6735
2907,3.2629
2908,0.6109
2909,1.3397
2910,0.6669
2911,2.2519
2912,0.6826
2913,0.7416
2914,0.6814
2915,0.2197
2916,0.5322
2917,0.305
2918,2.8494
2919,0.6158
2920,1.1959
2921,2.4383
2922,1.1342
2923,0.6074
2924,0.6647
2925,1.6861
2926,2.1074
2927,3.4468
2928,1.7252
2929,3.0549
2930,1.1726
2931,0.9185
2932,3.1362
2933,0.07
2934,2.483
2935,0.6863
2936,1.1112
2937,2.6458
2938,3.3668
2939,1.4227
2940,0.025
2941,3.4165
2942,0.6315
2943,0.9843
2944,2.9956
2945,0.9562
2946,2.6277
2947,2.8891
2948,0.5827
2949,1.6041
2950,3.2553
2951,1.3796
2952,2.2596
2953,2.7667
2954,1.6518
2955,2.1853
2956,0.1097
2957,0.8542
2958,1.6616
2959,2.0007
2960,0.4305
2961,0.2942
2962,3.0813
2963,2.6851
2964,2.6965
2965,3.2375
2966,1.8278
2967,1.4097
2968,1.4809
2969,0.2794
2970,2.0631
2971,2.3697
2972,2.3896
2973,2.9449
2974,3.0552
2975,0.1728
2976,0.6236
2977,3.1591
2978,3.1057
2979,2.256
2980,2.4177
2981,3.1909
2982,2.7216
2983,1.991
2984,0.0851
2985,0.2227
2986,0.8728
2987,0.0758
2988,2.3455
2989,1.1576
2990,1.9057
2991,2.7831
2992,3.0286
2993,0.5151
2994,0.6682
2995,1.2879
2996,0.8575
2997,0.1082
2998,1.1241
2999,2.1668
3000,0.8086
3001,2.1698
3002,2.1081
3003,2.9146
3004,0.8213
3005,0.5967
3006,1.1544
3007,0.072
3008,2.9655
3009,2.8079
3010,3.0961
3011,2.8141
3012,1.9342
3013,2.038
3014,0.8359
3015,1.4035
3016,1.0791
3017,2.0214
3018,0.6566
3019,1.3241
3020,1.7806
3021,1.8134
3022,2.3915
3023,2.4126
3024,1.9989
3025,1.1267
3026,1.5925
3027,1.2598
3028,0.3163
3029,1.2447
3030,3.1671
3031,0.6036
3032,3.3973
3033,1.5719
3034,1.4846
3035,1.9115
3036,0.5383
3037,3.4617
3038,2.9094
3039,0.9923
3040,0.4157
3041,0.145
3042,0.5625
3043,2.0596
3044,2.3666
3045,2.2548
3046,0.8325
3047,1.1753
3048,2.8676
3049,0.6896
3050,0.9998
3051,2.7841
3052,3.2713
3053,0.9634
3054,2.4696
3055,1.3065
3056,1.2665
3057,2.582
3058,1.5855
3059,2.9406
3060,1.6432
3061,1.3563
3062,0.9978
3063,3.0487
3064,1.1706
3065,3.1617
3066,3.4527
3067,1.9477
3068,2.2063
3069,3.213
3070,1.8526
3071,2.5871
3072,1.2592
3073,1.0543
3074,1.855
3075,3.1388
3076,1.7387
3077,3.2314
3078,2.6673
3079,3.0609
3080,0.9587
3081,0.2031
3082,1.487
3083,0.4737
3084,1.9159
3085,3.3051
3086,3.497
3087,2.8945
3088,2.5838
3089,0.4971
3090,0.9136
3091,2.8585
3092,1.9707
3093,3.2287
3094,2.3619
3095,0.5563
3096,2.2358
3097,1.9566
3098,2.6927
3099,0.9714
3100,2.9204
3101,1.5907
3102,0.7115
3103,2.6265
3104,2.7348
3105,3.314
3106,2.9867
3107,3.25
3108,3.376
3109,0.8678
3110,2.2798
3111,0.6947
3112,1.3664
3113,1.3869
3114,0.4531
3115,0.344
3116,2.1569
3117,2.11
3118,0.8445
3119,0.7281
3120,1.5804
3121,3.4014
3122,0.0819
3123,1.0885
3124,3.1784
3125,2.2291
3126,0.3516
3127,2.3771
3128,1.3698
3129,2.3921
3130,3.2142
3131,2.6111
3132,3.486
3133,1.2015
3134,0.0156
3135,1.2799
3136,2.0579
3137,1.0567
3138,0.9218
3139,3.4349
3140,0.6634
3141,1.4028
3142,0.3474
3143,0.9029
3144,3.2899
3145,1.679
3146,0.531
3147,2.2639
3148,2.136
3149,0.3971
3150,2.0673
3151,2.4497
3152,0.6266
3153,0.7502
3154,3.4685
3155,2.068
3156,3.0304
3157,2.0351
3158,3.1784
3159,2.6825
3160,1.9994
3161,1.9192
3162,3.0328
3163,0.2496
3164,2.6943
3165,0.7493
3166,2.9666
3167,1.6996
3168,1.3435
3169,3.4185
3170,2.8281
3171,2.5102
3172,2.8495
3173,2.3326
3174,2.2232
3175,2.3688
3176,0.7265
3177,0.2951
3178,1.0489
3179,2.2252
3180,2.3071
3181,0.985
3182,1.8158
3183,0.1217
3184,3.3424
3185,0.5651
3186,1.2388
3187,0.1879
3188,1.3949
3189,0.1272
3190,2.9607
3191,0.2763
3192,2.3082
3193,2.5743
3194,2.277
3195,0.4093
3196,2.6806
3197,2.3362
3198,3.3989
3199,2.645
3200,2.3913
3201,2.0352
3202,2.6098
3203,3.1314
3204,2.6991
3205,1.6429
3206,3.4008
3207,3.4459
3208,0.7398
3209,1.1593
3210,2.3652
3211,0.3581
3212,2.2499
3213,2.7424
3214,2.691
3215,3.3676
3216,3.2571
3217,1.2316
3218,2.2296
3219,1.2947
3220,1.36
3221,1.1561
3222,1.4314
3223,3.3434
3224,1.3413
3225,2.3325
3226,0.7871
3227,3.4286
3228,1.3816
3229,2.8109
3230,3.3203
3231,0.9359
3232,1.4142
3233,2.1274
3234,0.8433
3235,3.4451
3236,3.2538
3237,2.9997
3238,0.0225
3239,0.2451
3240,2.8441
3241,1.6244
3242,2.6113
3243,1.1334
3244,2.751
3245,1.7019
3246,3.3234
3247,0.5718
3248,0.7374
3249,2.8686
3250,3.2207
3251,2.4841
3252,0.215
3253,0.6658
3254,0.441
3255,0.5181
3256,1.0897
3257,0.5742
3258,0.0658
3259,3.4483
3260,3.3647
3261,2.5365
3262,0.9528
3263,3.0563
3264,0.7107
3265,3.3262
3266,2.7974
3267,2.4331
3268,1.0053
3269,2.3277
3270,3.0265
3271,2.775
3272,2.3507
3273,0.187
3274,2.412
3275,0.7499
3276,2.8903
3277,0.1325
3278,1.1668
3279,1.8147
3280,3.0173
3281,2.0337
3282,3.0292
3283,0.4256
3284,0.2013
3285,2.2974
3286,0.8383
3287,3.3002
3288,2.9631
3289,0.5925
3290,1.6901
3291,0.3635
3292,3.2267
3293,1.9343
3294,1.456
3295,0.7423
3296,0.9672
3297,1.9183
3298,2.3077
3299,2.1407
3300,0.4136
3301,0.4332
3302,1.078
3303,0.936
3304,0.3338
3305,3.4032
3306,1.9788
3307,1.7177
3308,3.053
3309,0.9529
3310,1.3159
3311,2.0861
3312,0.0178
3313,3.4429
3314,2.1741
3315,2.0644
3316,2.5739
3317,1.504
3318,2.0259
3319,1.2897
3320,1.2172
3321,1.6581
3322,1.888
3323,0.2849
3324,0.8523
3325,1.8635
3326,3.3664
3327,1.3054
3328,3.1866
3329,1.9939
3330,3.0806
3331,2.6439
3332,0.4843
3333,3.3804
3334,2.2111
3335,1.9349
3336,2.3742
3337,1.2314
3338,2.8541
3339,3.2876
3340,2.1293
3341,3.2539
3342,2.9577
3343,1.4582
3344,3.1117
3345,3.0049
3346,1.049
3347,1.527
3348,3.3214
3349,2.8933
3350,2.4311
3351,3.1085
3352,0.0503
3353,0.7838
3354,2.2366
3355,0.1663
3356,0.2357
3357,3.0584
3358,1.2361
3359,2.5769
3360,1.1075
3361,1.1876
3362,2.1048
3363,1.1198
3364,0.4276
3365,2.9904
3366,0.8519
3367,1.1573
3368,0.0429
3369,1.5184
3370,1.2551
3371,0.9792
3372,0.6061
3373,3.2122
3374,1.6482
3375,0.3844
3376,3.2256
3377,2.7753
3378,1.7196
3379,0.2867
3380,1.2094
3381,0.251
3382,0.9862
3383,2.0002
3384,0.4844
3385,3.2073
3386,2.4292
3387,3.3516
3388,2.6562
3389,0.9107
3390,0.8173
3391,2.8644
3392,1.2657
3393,1.3174
3394,1.8552
3395,1.2356
3396,0.7306
3397,0.0576
3398,0.7549
3399,2.2386
3400,1.7441
3401,1.7326
3402,2.2937
3403,1.109
3404,2.5031
3405,0.7514
3406,1.1189
3407,1.3501
3408,0.582
3409,2.1541
3410,3.4948
3411,0.6966
3412,2.5163
3413,0.2956
3414,2.3589
3415,2.9114
3416,3.0465
3417,1.0758
3418,0.7995
3419,0.7865
3420,0.7051
3421,0.8572
3422,2.0551
3423,3.0942
3424,0.2713
3425,1.2735
3426,3.2787
3427,2.478
3428,0.9805
3429,1.323
3430,3.3544
3431,2.0649
3432,2.7123
3433,2.0206
3434,0.5702
3435,1.2338
3436,0.6943
3437,0.4256
3438,0.774
3439,0.961
3440,0.3231
3441,3.0808
3442,1.0377
3443,2.1152
3444,1.3078
3445,0.8494
3446,2.9761
3447,0.9431
3448,3.4867
3449,3.1657
3450,1.501
3451,1.0519
3452,0.5767
3453,0.228
3454,3.2225
3455,0.9634
3456,1.9522
3457,1.5764
3458,2.7734
3459,1.799
3460,2.1785
3461,2.6998
3462,0.1265
3463,2.3578
3464,1.2249
3465,0.5079
3466,2.7777
3467,3.4742
3468,3.1239
3469,2.4501
3470,1.6475
3471,0.5145
3472,0.322
3473,3.414
3474,1.7024
3475,0.639
3476,0.9327
3477,2.627
3478,2.5609
3479,1.2252
3480,0.1551
3481,0.7187
3482,2.4987
3483,3.4246
3484,3.0729
3485,0.8011
3486,0.3225
3487,1.065
3488,2.1709
3489,1.9349
3490,1.1956
3491,0.645
3492,0.2512
3493,2.2346
3494,2.9983
3495,0.7436
3496,2.3384
3497,1.1628
3498,3.4234
3499,3.0715
3500,0.4656
3501,1.1435
3502,2.9544
3503,1.151
3504,1.8776
3505,1.4313
3506,2.6962
3507,0.0699
3508,1.4428
3509,1.5992
3510,1.4808
3511,0.0875
3512,2.9956
3513,0.5076
3514,1.019
3515,1.7688
3516,1.0751
3517,0.3137
3518,2.5451
3519,0.3693
3520,1.6564
3521,1.1575
3522,2.4252
3523,2.3231
3524,1.9781
3525,1.4838
3526,0.6181
3527,3.2822
3528,3.0847
3529,2.5698
3530,0.5225
3531,1.298
3532,1.9095
3533,1.0216
3534,3.0371
3535,1.3366
3536,3.4267
3537,2.3935
3538,3.2415
3539,2.6379
3540,1.4379
3541,0.6461
3542,1.6208
3543,0.1969
3544,3.2021
3545,2.8339
3546,0.0394
3547,1.8747
3548,0.3264
3549,1.0517
3550,2.2344
3551,2.5723
3552,1.2326
3553,0.4164
3554,2.3943
3555,1.1132
3556,0.0654
3557,0.6495
3558,0.6672
3559,0.4703
3560,0.9515
3561,1.7831
3562,1.6829
3563,0.5729
3564,1.3081
3565,2.0724
3566,3.3032
3567,2.2483
3568,2.4962
3569,2.2654
3570,0.9498
3571,0.4916
3572,2.666
3573,1.9851
3574,1.3307
3575,0.5529
3576,2.3519
3577,3.4856
3578,3.4056
3579,2.1353
3580,0.5999
3581,0.9615
3582,2.6615
3583,2.7638
3584,0.6918
3585,1.9862
3586,2.926
3587,1.228
3588,2.6161
3589,2.8886
3590,2.1625
3591,2.2538
3592,1.8422
3593,1.0749
3594,1.2973
3595,3.4036
3596,2.5735
3597,1.1675
3598,0.9392
3599,1.8589
3600,1.0397
3601,0.2847
3602,0.8017
3603,1.7671
3604,2.8395
3605,2.328
3606,3.2633
3607,0.306
3608,1.3848
3609,3.363
3610,1.442
3611,0.6512
3612,2.4686
3613,0.0293
3614,1.4838
3615,2.3715
3616,2.0056
3617,0.2706
3618,3.2973
3619,1.2808
3620,2.0687
3621,1.1255
3622,0.5648
3623,0.1333
3624,1.8606
3625,1.6222
3626,0.8883
3627,0.0689
3628,1.2077
3629,2.7442
3630,3.1342
3631,1.4274
3632,2.7208
3633,2.4776
3634,2.551
3635,1.4474
3636,0.2773
3637,3.4569
3638,3.1871
3639,0.2351
3640,3.172
3641,2.8308
3642,0.604
3643,1.363
3644,3.2648
3645,1.6394
3646,0.8516
3647,2.1134
3648,0.155
3649,0.5034
3650,3.2221
3651,0.0811
3652,3.1389
3653,1.8811
3654,1.5317
3655,0.0718
3656,3.371
3657,2.043
3658,0.1581
3659,2.8637
3660,3.3412
3661,0.2828
3662,1.7333
3663,1.4177
3664,0.8316
3665,0.187
3666,0.9013
